sample_id,image_path,ground_truth,stay_positive_score,stay_positive_postcal_prediction,official_fsd_prediction,fsd_finetune_v1_prediction,fsd_finetune_v2_prediction,conflict_count,conflict_type,priority_score
adm_auto_0132,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/119_adm_91.PNG,fake,0.3978875965275354,fake,real,real,real,3,strong_conflict,30.009070
adm_auto_1290,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/293_adm_91.PNG,fake,0.3978761929054495,fake,real,real,real,3,strong_conflict,30.009058
adm_auto_1222,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/283_adm_7.PNG,fake,0.397853874708775,fake,real,real,real,3,strong_conflict,30.009036
adm_auto_0637,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/196_adm_153.PNG,fake,0.3978082238683237,fake,real,real,real,3,strong_conflict,30.008990
adm_auto_1796,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/36_adm_174.PNG,fake,0.3977874424966191,fake,real,real,real,3,strong_conflict,30.008969
adm_auto_0425,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/163_adm_85.PNG,fake,0.397763056296408,fake,real,real,real,3,strong_conflict,30.008945
adm_auto_1860,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/379_adm_91.PNG,fake,0.3976917738886136,fake,real,real,real,3,strong_conflict,30.008874
adm_auto_1518,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/327_adm_91.PNG,fake,0.3799563031377717,real,fake,fake,fake,3,strong_conflict,30.008862
adm_auto_2733,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/50_adm_34.PNG,fake,0.3976118516326003,fake,real,real,real,3,strong_conflict,30.008794
adm_auto_0373,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/156_adm_153.PNG,fake,0.397463595426607,fake,real,real,real,3,strong_conflict,30.008646
adm_auto_2133,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/41_adm_34.PNG,fake,0.3974532664287836,fake,real,real,real,3,strong_conflict,30.008635
adm_auto_0920,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/238_adm_174.PNG,fake,0.397449882522401,fake,real,real,real,3,strong_conflict,30.008632
adm_auto_0994,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/249_adm_7.PNG,fake,0.39743338941207884,fake,real,real,real,3,strong_conflict,30.008615
adm_auto_0684,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/201_adm_91.PNG,fake,0.38021461388734157,real,fake,fake,fake,3,strong_conflict,30.008603
adm_auto_0011,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/100_adm_85.PNG,fake,0.3974125715934481,fake,real,real,real,3,strong_conflict,30.008595
adm_auto_2118,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/417_adm_91.PNG,fake,0.3804821994931875,real,fake,fake,fake,3,strong_conflict,30.008336
adm_auto_1308,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/296_adm_91.PNG,fake,0.39713970166884494,fake,real,real,real,3,strong_conflict,30.008322
adm_auto_0593,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/189_adm_85.PNG,fake,0.397133694642594,fake,real,real,real,3,strong_conflict,30.008316
adm_auto_0667,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/1_adm_153.PNG,fake,0.3971323371403591,fake,real,real,real,3,strong_conflict,30.008314
adm_auto_0954,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/242_adm_91.PNG,fake,0.39707997276041124,fake,real,real,real,3,strong_conflict,30.008262
adm_auto_1212,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/281_adm_91.PNG,fake,0.39703194382603624,fake,real,real,real,3,strong_conflict,30.008214
adm_auto_0217,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/132_adm_153.PNG,fake,0.3806305275469986,real,fake,fake,fake,3,strong_conflict,30.008187
adm_auto_1961,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/394_adm_85.PNG,fake,0.39696242006055077,fake,real,real,real,3,strong_conflict,30.008144
adm_auto_1284,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/292_adm_91.PNG,fake,0.39693722045843116,fake,real,real,real,3,strong_conflict,30.008119
adm_auto_0755,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/212_adm_85.PNG,fake,0.39691441992172927,fake,real,real,real,3,strong_conflict,30.008096
adm_auto_1900,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/385_adm_7.PNG,fake,0.39690172123426076,fake,real,real,real,3,strong_conflict,30.008084
adm_auto_1215,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/282_adm_34.PNG,fake,0.3968992964111472,fake,real,real,real,3,strong_conflict,30.008081
adm_auto_0336,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/14_adm_91.PNG,fake,0.396815950684792,fake,real,real,real,3,strong_conflict,30.007998
adm_auto_0227,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/133_adm_85.PNG,fake,0.39679173798281026,fake,real,real,real,3,strong_conflict,30.007974
adm_auto_0546,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/181_adm_91.PNG,fake,0.39673932433716264,fake,real,real,real,3,strong_conflict,30.007921
adm_auto_2690,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/503_adm_174.PNG,fake,0.39668099453502653,fake,real,real,real,3,strong_conflict,30.007863
adm_auto_2712,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/506_adm_91.PNG,fake,0.3809611032612994,real,fake,fake,fake,3,strong_conflict,30.007857
adm_auto_0279,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/141_adm_34.PNG,fake,0.38098806604252156,real,fake,fake,fake,3,strong_conflict,30.007830
adm_auto_1271,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/290_adm_85.PNG,fake,0.39662845188314694,fake,real,real,real,3,strong_conflict,30.007810
adm_auto_0489,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/173_adm_34.PNG,fake,0.3966031470632468,fake,real,real,real,3,strong_conflict,30.007785
adm_auto_2475,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/471_adm_34.PNG,fake,0.39655910067037475,fake,real,real,real,3,strong_conflict,30.007741
adm_auto_1748,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/362_adm_174.PNG,fake,0.3965519910898086,fake,real,real,real,3,strong_conflict,30.007734
adm_auto_2243,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/436_adm_85.PNG,fake,0.3965311220550866,fake,real,real,real,3,strong_conflict,30.007713
adm_auto_0737,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/20_adm_85.PNG,fake,0.39651639598432675,fake,real,real,real,3,strong_conflict,30.007698
adm_auto_0830,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/224_adm_174.PNG,fake,0.39650720245513893,fake,real,real,real,3,strong_conflict,30.007689
adm_auto_0722,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/208_adm_174.PNG,fake,0.3963731412563101,fake,real,real,real,3,strong_conflict,30.007555
adm_auto_2831,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/524_adm_85.PNG,fake,0.3963645709421194,fake,real,real,real,3,strong_conflict,30.007547
adm_auto_2368,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/455_adm_7.PNG,fake,0.3963568979091122,fake,real,real,real,3,strong_conflict,30.007539
adm_auto_1760,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/364_adm_174.PNG,fake,0.39632774946197774,fake,real,real,real,3,strong_conflict,30.007510
adm_auto_1564,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/334_adm_7.PNG,fake,0.3962855389924204,fake,real,real,real,3,strong_conflict,30.007468
adm_auto_0021,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/102_adm_34.PNG,fake,0.3962513444529945,fake,real,real,real,3,strong_conflict,30.007433
adm_auto_0424,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/163_adm_7.PNG,fake,0.38139502583504437,real,fake,fake,fake,3,strong_conflict,30.007423
adm_auto_1959,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/394_adm_34.PNG,fake,0.3962297846867607,fake,real,real,real,3,strong_conflict,30.007412
adm_auto_2187,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/428_adm_34.PNG,fake,0.3962066129331121,fake,real,real,real,3,strong_conflict,30.007389
adm_auto_2538,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/480_adm_91.PNG,fake,0.3815070554231723,real,fake,fake,fake,3,strong_conflict,30.007311
adm_auto_2727,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/509_adm_34.PNG,fake,0.3961139616755277,fake,real,real,real,3,strong_conflict,30.007296
adm_auto_0626,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/194_adm_174.PNG,fake,0.38154269537207075,real,fake,fake,fake,3,strong_conflict,30.007275
adm_auto_2299,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/445_adm_153.PNG,fake,0.381546744588899,real,fake,fake,fake,3,strong_conflict,30.007271
adm_auto_1295,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/294_adm_85.PNG,fake,0.3960766339205523,fake,real,real,real,3,strong_conflict,30.007259
adm_auto_0165,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/124_adm_34.PNG,fake,0.3960699602617446,fake,real,real,real,3,strong_conflict,30.007252
adm_auto_1155,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/273_adm_34.PNG,fake,0.39604971706678865,fake,real,real,real,3,strong_conflict,30.007232
adm_auto_1237,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/286_adm_153.PNG,fake,0.39601209241260715,fake,real,real,real,3,strong_conflict,30.007194
adm_auto_2578,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/487_adm_7.PNG,fake,0.38162800848769923,real,fake,fake,fake,3,strong_conflict,30.007190
adm_auto_0569,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/185_adm_85.PNG,fake,0.3959851842444784,fake,real,real,real,3,strong_conflict,30.007167
adm_auto_1425,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/313_adm_34.PNG,fake,0.39597511238013405,fake,real,real,real,3,strong_conflict,30.007157
adm_auto_1136,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/270_adm_174.PNG,fake,0.38182432504415686,real,fake,fake,fake,3,strong_conflict,30.006994
adm_auto_1503,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/325_adm_34.PNG,fake,0.3958095097228616,fake,real,real,real,3,strong_conflict,30.006992
adm_auto_0566,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/185_adm_174.PNG,fake,0.3957580541886134,fake,real,real,real,3,strong_conflict,30.006940
adm_auto_1098,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/264_adm_91.PNG,fake,0.39575370674770016,fake,real,real,real,3,strong_conflict,30.006936
adm_auto_0909,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/236_adm_34.PNG,fake,0.39573768975060475,fake,real,real,real,3,strong_conflict,30.006920
adm_auto_1802,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/370_adm_174.PNG,fake,0.3819303384881079,real,fake,fake,fake,3,strong_conflict,30.006888
adm_auto_0261,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/139_adm_34.PNG,fake,0.39570461146188896,fake,real,real,real,3,strong_conflict,30.006887
adm_auto_1696,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/354_adm_7.PNG,fake,0.39566714875642744,fake,real,real,real,3,strong_conflict,30.006849
adm_auto_2264,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/43_adm_174.PNG,fake,0.38196862572044415,real,fake,fake,fake,3,strong_conflict,30.006849
adm_auto_1490,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/323_adm_174.PNG,fake,0.3955928343316617,fake,real,real,real,3,strong_conflict,30.006775
adm_auto_1932,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/38_adm_91.PNG,fake,0.3955888700747206,fake,real,real,real,3,strong_conflict,30.006771
adm_auto_1451,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/317_adm_85.PNG,fake,0.39558123329997774,fake,real,real,real,3,strong_conflict,30.006763
adm_auto_0212,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/131_adm_174.PNG,fake,0.39555889471126776,fake,real,real,real,3,strong_conflict,30.006741
adm_auto_0597,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/18_adm_34.PNG,fake,0.39554972556766477,fake,real,real,real,3,strong_conflict,30.006732
adm_auto_1552,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/332_adm_7.PNG,fake,0.3821030451260266,real,fake,fake,fake,3,strong_conflict,30.006715
adm_auto_1855,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/379_adm_153.PNG,fake,0.3955190028970505,fake,real,real,real,3,strong_conflict,30.006701
adm_auto_0159,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/123_adm_34.PNG,fake,0.39533070889058064,fake,real,real,real,3,strong_conflict,30.006513
adm_auto_0871,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/230_adm_153.PNG,fake,0.3953119368929092,fake,real,real,real,3,strong_conflict,30.006494
adm_auto_2386,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/458_adm_7.PNG,fake,0.38238045652028585,real,fake,fake,fake,3,strong_conflict,30.006438
adm_auto_0622,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/193_adm_7.PNG,fake,0.39525140390474783,fake,real,real,real,3,strong_conflict,30.006433
adm_auto_0914,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/237_adm_174.PNG,fake,0.39513002013105647,fake,real,real,real,3,strong_conflict,30.006312
adm_auto_0889,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/233_adm_153.PNG,fake,0.39512644705246297,fake,real,real,real,3,strong_conflict,30.006308
adm_auto_1198,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/27_adm_7.PNG,fake,0.3950997819629093,fake,real,real,real,3,strong_conflict,30.006282
adm_auto_2205,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/430_adm_34.PNG,fake,0.3950859441817876,fake,real,real,real,3,strong_conflict,30.006268
adm_auto_2307,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/446_adm_34.PNG,fake,0.38257958042255513,real,fake,fake,fake,3,strong_conflict,30.006238
adm_auto_1180,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/277_adm_7.PNG,fake,0.39502985628629006,fake,real,real,real,3,strong_conflict,30.006212
adm_auto_0017,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/101_adm_85.PNG,fake,0.3949861761281437,fake,real,real,real,3,strong_conflict,30.006168
adm_auto_0778,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/216_adm_7.PNG,fake,0.38265278532251823,real,fake,fake,fake,3,strong_conflict,30.006165
adm_auto_0754,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/212_adm_7.PNG,fake,0.3949693812931399,fake,real,real,real,3,strong_conflict,30.006151
adm_auto_1264,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/28_adm_7.PNG,fake,0.39496322786912724,fake,real,real,real,3,strong_conflict,30.006145
adm_auto_0600,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/18_adm_91.PNG,fake,0.3949222218236861,fake,real,real,real,3,strong_conflict,30.006104
adm_auto_2480,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/472_adm_174.PNG,fake,0.3948913296677485,fake,real,real,real,3,strong_conflict,30.006073
adm_auto_1745,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/361_adm_85.PNG,fake,0.3947993965402945,fake,real,real,real,3,strong_conflict,30.005981
adm_auto_0197,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/129_adm_85.PNG,fake,0.39476071875204566,fake,real,real,real,3,strong_conflict,30.005943
adm_auto_0850,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/227_adm_7.PNG,fake,0.39472313174161283,fake,real,real,real,3,strong_conflict,30.005905
adm_auto_0973,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/246_adm_153.PNG,fake,0.3829169790233016,real,fake,fake,fake,3,strong_conflict,30.005901
adm_auto_2998,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/54_adm_7.PNG,fake,0.382986831590338,real,fake,fake,fake,3,strong_conflict,30.005831
adm_auto_0338,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/150_adm_174.PNG,fake,0.39459457790736163,fake,real,real,real,3,strong_conflict,30.005777
adm_auto_0816,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/221_adm_91.PNG,fake,0.3830573152494673,real,fake,fake,fake,3,strong_conflict,30.005761
adm_auto_0641,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/196_adm_85.PNG,fake,0.3945778700851317,fake,real,real,real,3,strong_conflict,30.005760
adm_auto_1231,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/285_adm_153.PNG,fake,0.39457463795980063,fake,real,real,real,3,strong_conflict,30.005757
adm_auto_0340,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/150_adm_7.PNG,fake,0.3945579232651574,fake,real,real,real,3,strong_conflict,30.005740
adm_auto_2943,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/541_adm_34.PNG,fake,0.3945274518911485,fake,real,real,real,3,strong_conflict,30.005709
adm_auto_2769,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/515_adm_34.PNG,fake,0.3944493590038402,fake,real,real,real,3,strong_conflict,30.005631
adm_auto_2055,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/408_adm_34.PNG,fake,0.39444010564160953,fake,real,real,real,3,strong_conflict,30.005622
adm_auto_2903,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/535_adm_85.PNG,fake,0.39442843753201945,fake,real,real,real,3,strong_conflict,30.005610
adm_auto_1277,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/291_adm_85.PNG,fake,0.3943980006940894,fake,real,real,real,3,strong_conflict,30.005580
adm_auto_1303,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/296_adm_153.PNG,fake,0.39437987703656213,fake,real,real,real,3,strong_conflict,30.005562
