sample_id,image_path,ground_truth,stay_positive_prediction,stay_positive_score,official_fsd_prediction,official_fsd_score,fsd_finetune_v1_prediction,fsd_finetune_v1_score,fsd_finetune_v2_prediction,fsd_finetune_v2_score,stay_positive_postcal_prediction,official_match,v1_match,v2_match,match_count,conflict_count,all_fsd_real,all_fsd_fake,conflict_pattern,prompt_type,file_index,score_bin_left,score_bin
adm_auto_1318,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/298_adm_7.PNG,fake,real,0.4329687260262825,fake,0.7568359375,fake,0.63818359375,fake,0.6416015625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,298,0.42,0.42-0.44
adm_auto_1319,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/298_adm_85.PNG,fake,real,0.4250544114598343,real,0.26806640625,real,0.2646484375,real,0.363525390625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,298,0.42,0.42-0.44
adm_auto_1320,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/298_adm_91.PNG,fake,real,0.3714582752666429,real,0.490234375,real,0.359375,real,0.36669921875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_91,298,0.36,0.36-0.38
adm_auto_1321,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/299_adm_153.PNG,fake,real,0.42418223695545,real,0.38623046875,real,0.359619140625,real,0.40869140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,299,0.42,0.42-0.44
adm_auto_1322,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/299_adm_174.PNG,fake,real,0.381068991807893,real,0.376220703125,real,0.435302734375,real,0.307373046875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_174,299,0.38,0.38-0.40
adm_auto_1323,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/299_adm_34.PNG,fake,real,0.439694306139968,fake,0.732421875,fake,0.6728515625,fake,0.61865234375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,299,0.42,0.42-0.44
adm_auto_1324,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/299_adm_7.PNG,fake,real,0.4187787465470206,fake,0.60400390625,fake,0.66015625,fake,0.7294921875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,299,0.4,0.40-0.42
adm_auto_1325,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/299_adm_85.PNG,fake,real,0.4802749947628312,real,0.494140625,fake,0.52392578125,fake,0.6748046875,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_85,299,0.48,0.48-0.50
adm_auto_1326,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/299_adm_91.PNG,fake,real,0.3887198691305957,real,0.260498046875,real,0.302734375,real,0.33447265625,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_91,299,0.38,0.38-0.40
adm_auto_1327,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/29_adm_153.PNG,fake,real,0.4690378906644843,fake,0.845703125,fake,0.64794921875,fake,0.8408203125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,29,0.46,0.46-0.48
adm_auto_1328,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/29_adm_174.PNG,fake,real,0.4464636665466306,real,0.441650390625,real,0.4814453125,fake,0.7607421875,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_174,29,0.44,0.44-0.46
adm_auto_1329,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/29_adm_34.PNG,fake,real,0.4091479986110609,real,0.277099609375,real,0.356689453125,real,0.216064453125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,29,0.4,0.40-0.42
adm_auto_1330,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/29_adm_7.PNG,fake,real,0.4032536139797291,fake,0.85986328125,fake,0.5830078125,fake,0.8740234375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,29,0.4,0.40-0.42
adm_auto_1331,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/29_adm_85.PNG,fake,real,0.3917145609999339,real,0.1937255859375,real,0.325927734375,real,0.356689453125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,29,0.38,0.38-0.40
adm_auto_1332,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/29_adm_91.PNG,fake,real,0.4409533560959005,fake,0.525390625,real,0.458984375,fake,0.74169921875,fake,True,False,True,2,1,False,False,SP=fake;FSD=fake/real/fake,adm_91,29,0.44,0.44-0.46
adm_auto_1333,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/2_adm_153.PNG,fake,real,0.4052523279335593,real,0.375732421875,real,0.1895751953125,real,0.4140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,2,0.4,0.40-0.42
adm_auto_1334,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/2_adm_174.PNG,fake,real,0.4447595411380113,real,0.45703125,real,0.32861328125,fake,0.5234375,fake,False,False,True,1,2,False,False,SP=fake;FSD=real/real/fake,adm_174,2,0.44,0.44-0.46
adm_auto_1335,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/2_adm_34.PNG,fake,real,0.4116515900464378,real,0.090087890625,real,0.1773681640625,real,0.09930419921875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,2,0.4,0.40-0.42
adm_auto_1336,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/2_adm_7.PNG,fake,real,0.3911495269884623,fake,0.67236328125,fake,0.57177734375,fake,0.7919921875,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_7,2,0.38,0.38-0.40
adm_auto_1337,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/2_adm_85.PNG,fake,real,0.4736022303755429,real,0.46484375,fake,0.556640625,fake,0.662109375,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_85,2,0.46,0.46-0.48
adm_auto_1338,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/2_adm_91.PNG,fake,real,0.391990126302247,real,0.23974609375,real,0.28271484375,real,0.2081298828125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,2,0.38,0.38-0.40
adm_auto_1339,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/300_adm_153.PNG,fake,real,0.4194530197381777,real,0.307373046875,real,0.322021484375,real,0.1583251953125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,300,0.4,0.40-0.42
adm_auto_1340,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/300_adm_174.PNG,fake,real,0.3841734797847662,fake,0.552734375,real,0.4306640625,fake,0.54443359375,real,False,True,False,1,2,False,False,SP=real;FSD=fake/real/fake,adm_174,300,0.38,0.38-0.40
adm_auto_1341,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/300_adm_34.PNG,fake,real,0.3952307999003356,fake,0.599609375,fake,0.515625,real,0.481201171875,fake,True,True,False,2,1,False,False,SP=fake;FSD=fake/fake/real,adm_34,300,0.38,0.38-0.40
adm_auto_1342,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/300_adm_7.PNG,fake,real,0.3915264190598669,fake,0.650390625,fake,0.5546875,real,0.368408203125,fake,True,True,False,2,1,False,False,SP=fake;FSD=fake/fake/real,adm_7,300,0.38,0.38-0.40
adm_auto_1343,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/300_adm_85.PNG,fake,real,0.3838164065802703,real,0.367919921875,real,0.355712890625,real,0.46044921875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,300,0.38,0.38-0.40
adm_auto_1344,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/300_adm_91.PNG,fake,real,0.4391608616721162,fake,0.61279296875,fake,0.640625,fake,0.50830078125,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_91,300,0.42,0.42-0.44
adm_auto_1345,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/301_adm_153.PNG,fake,real,0.3896996972864179,fake,0.796875,fake,0.6884765625,fake,0.5947265625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_153,301,0.38,0.38-0.40
adm_auto_1346,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/301_adm_174.PNG,fake,real,0.429065496109102,real,0.30078125,fake,0.64404296875,fake,0.76708984375,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_174,301,0.42,0.42-0.44
adm_auto_1347,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/301_adm_34.PNG,fake,real,0.3793913104337016,real,0.333251953125,real,0.342529296875,real,0.350341796875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_34,301,0.36,0.36-0.38
adm_auto_1348,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/301_adm_7.PNG,fake,real,0.4255264299427015,real,0.33544921875,real,0.302001953125,real,0.1422119140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,301,0.42,0.42-0.44
adm_auto_1349,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/301_adm_85.PNG,fake,real,0.4052891206080529,real,0.08819580078125,real,0.173828125,real,0.0872802734375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,301,0.4,0.40-0.42
adm_auto_1350,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/301_adm_91.PNG,fake,real,0.4199995571993437,real,0.447509765625,fake,0.5927734375,fake,0.67041015625,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_91,301,0.4,0.40-0.42
adm_auto_1351,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/302_adm_153.PNG,fake,real,0.4039463855573312,real,0.448486328125,fake,0.61376953125,fake,0.595703125,fake,False,True,True,2,1,False,False,SP=fake;FSD=real/fake/fake,adm_153,302,0.4,0.40-0.42
adm_auto_1352,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/302_adm_174.PNG,fake,real,0.4563279639393065,fake,0.83740234375,fake,0.85888671875,fake,0.859375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_174,302,0.44,0.44-0.46
adm_auto_1353,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/302_adm_34.PNG,fake,real,0.4078579822193497,real,0.33251953125,real,0.357421875,real,0.453857421875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,302,0.4,0.40-0.42
adm_auto_1354,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/302_adm_7.PNG,fake,real,0.3727895450773847,real,0.269775390625,real,0.279052734375,real,0.302490234375,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_7,302,0.36,0.36-0.38
adm_auto_1355,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/302_adm_85.PNG,fake,real,0.3831321619610123,real,0.343017578125,real,0.407958984375,real,0.2890625,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_85,302,0.38,0.38-0.40
adm_auto_1356,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/302_adm_91.PNG,fake,real,0.3764536426474604,real,0.2705078125,real,0.405517578125,real,0.1925048828125,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_91,302,0.36,0.36-0.38
adm_auto_1357,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/303_adm_153.PNG,fake,real,0.3775668203675869,real,0.260986328125,real,0.298828125,real,0.28662109375,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_153,303,0.36,0.36-0.38
adm_auto_1358,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/303_adm_174.PNG,fake,real,0.3898412700370685,real,0.329345703125,real,0.30810546875,real,0.1312255859375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,303,0.38,0.38-0.40
adm_auto_1359,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/303_adm_34.PNG,fake,real,0.4361036189061338,fake,0.6328125,fake,0.51318359375,real,0.366943359375,fake,True,True,False,2,1,False,False,SP=fake;FSD=fake/fake/real,adm_34,303,0.42,0.42-0.44
adm_auto_1360,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/303_adm_7.PNG,fake,real,0.4898646500517538,real,0.4951171875,real,0.46875,real,0.226806640625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,303,0.48,0.48-0.50
adm_auto_1361,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/303_adm_85.PNG,fake,real,0.413660277891641,real,0.10052490234375,real,0.257568359375,real,0.1656494140625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,303,0.4,0.40-0.42
adm_auto_1362,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/303_adm_91.PNG,fake,real,0.4161878765542462,real,0.2264404296875,real,0.236572265625,real,0.181396484375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_91,303,0.4,0.40-0.42
adm_auto_1363,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/304_adm_153.PNG,fake,real,0.4692554057592501,fake,0.65771484375,fake,0.61181640625,real,0.49462890625,fake,True,True,False,2,1,False,False,SP=fake;FSD=fake/fake/real,adm_153,304,0.46,0.46-0.48
adm_auto_1364,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/304_adm_174.PNG,fake,real,0.385889234661939,real,0.05975341796875,real,0.13134765625,real,0.0457763671875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_174,304,0.38,0.38-0.40
adm_auto_1365,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/304_adm_34.PNG,fake,real,0.439003081555416,fake,0.57080078125,real,0.4609375,real,0.24072265625,fake,True,False,False,1,2,False,False,SP=fake;FSD=fake/real/real,adm_34,304,0.42,0.42-0.44
adm_auto_1366,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/304_adm_7.PNG,fake,real,0.3905836516596986,real,0.265625,real,0.2413330078125,real,0.2078857421875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,304,0.38,0.38-0.40
adm_auto_1367,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/304_adm_85.PNG,fake,real,0.4681680657661644,real,0.373779296875,real,0.391845703125,real,0.1451416015625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,304,0.46,0.46-0.48
adm_auto_1368,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/304_adm_91.PNG,fake,real,0.386895942098672,real,0.2288818359375,real,0.405517578125,real,0.46044921875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_91,304,0.38,0.38-0.40
adm_auto_1369,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/305_adm_153.PNG,fake,real,0.3987433655370175,real,0.32177734375,real,0.35400390625,real,0.31103515625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,305,0.38,0.38-0.40
adm_auto_1370,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/305_adm_174.PNG,fake,real,0.4006494804627286,real,0.39892578125,real,0.384033203125,real,0.412109375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,305,0.4,0.40-0.42
adm_auto_1371,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/305_adm_34.PNG,fake,real,0.3872422082476602,real,0.21533203125,real,0.30859375,real,0.20556640625,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_34,305,0.38,0.38-0.40
adm_auto_1372,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/305_adm_7.PNG,fake,real,0.3797236931558829,real,0.419677734375,real,0.393310546875,real,0.2744140625,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_7,305,0.36,0.36-0.38
adm_auto_1373,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/305_adm_85.PNG,fake,real,0.4229894482263017,real,0.28173828125,real,0.322021484375,real,0.290771484375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,305,0.42,0.42-0.44
adm_auto_1374,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/305_adm_91.PNG,fake,real,0.3771166631676412,fake,0.580078125,fake,0.517578125,fake,0.68701171875,real,False,False,False,0,3,False,True,SP=real;FSD=fake/fake/fake,adm_91,305,0.36,0.36-0.38
adm_auto_1375,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/306_adm_153.PNG,fake,real,0.4005280218771867,real,0.2568359375,real,0.28173828125,real,0.201171875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,306,0.4,0.40-0.42
adm_auto_1376,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/306_adm_174.PNG,fake,real,0.3988660960356725,fake,0.5888671875,real,0.4697265625,real,0.249755859375,fake,True,False,False,1,2,False,False,SP=fake;FSD=fake/real/real,adm_174,306,0.38,0.38-0.40
adm_auto_1377,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/306_adm_34.PNG,fake,real,0.4934990791094793,real,0.385009765625,real,0.393798828125,real,0.340576171875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,306,0.48,0.48-0.50
adm_auto_1378,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/306_adm_7.PNG,fake,real,0.4156956845907764,real,0.218017578125,real,0.2802734375,real,0.35791015625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_7,306,0.4,0.40-0.42
adm_auto_1379,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/306_adm_85.PNG,fake,real,0.4054857197287977,fake,0.759765625,fake,0.70947265625,fake,0.85302734375,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_85,306,0.4,0.40-0.42
adm_auto_1380,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/306_adm_91.PNG,fake,real,0.4265375387514368,fake,0.6591796875,fake,0.61181640625,real,0.415283203125,fake,True,True,False,2,1,False,False,SP=fake;FSD=fake/fake/real,adm_91,306,0.42,0.42-0.44
adm_auto_1381,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/307_adm_153.PNG,fake,real,0.4237502626503713,real,0.273681640625,real,0.367431640625,real,0.334228515625,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,307,0.42,0.42-0.44
adm_auto_1382,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/307_adm_174.PNG,fake,real,0.4142252917404818,real,0.1357421875,real,0.173583984375,real,0.085205078125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,307,0.4,0.40-0.42
adm_auto_1383,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/307_adm_34.PNG,fake,fake,0.5393903817525771,real,0.0304412841796875,real,0.1461181640625,real,0.07861328125,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_34,307,0.52,0.52-0.54
adm_auto_1384,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/307_adm_7.PNG,fake,real,0.3734171380342665,real,0.48974609375,real,0.48681640625,real,0.373046875,real,True,True,True,3,0,True,False,SP=real;FSD=real/real/real,adm_7,307,0.36,0.36-0.38
adm_auto_1385,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/307_adm_85.PNG,fake,real,0.4083805420176443,real,0.48046875,real,0.47900390625,real,0.403076171875,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_85,307,0.4,0.40-0.42
adm_auto_1386,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/307_adm_91.PNG,fake,real,0.441941173270258,real,0.48974609375,fake,0.509765625,real,0.38232421875,fake,False,True,False,1,2,False,False,SP=fake;FSD=real/fake/real,adm_91,307,0.44,0.44-0.46
adm_auto_1387,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/308_adm_153.PNG,fake,real,0.4014752619846836,real,0.264404296875,real,0.267333984375,real,0.12445068359375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_153,308,0.4,0.40-0.42
adm_auto_1388,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/308_adm_174.PNG,fake,real,0.4192192369176026,real,0.265869140625,real,0.37158203125,real,0.1937255859375,fake,False,False,False,0,3,True,False,SP=fake;FSD=real/real/real,adm_174,308,0.4,0.40-0.42
adm_auto_1389,/net/8k3/e0fs01/users/xj62kv/260402_AI-image-forgery-recognition/data/GenImage/ADM/val/ai/308_adm_34.PNG,fake,fake,0.5040881168983854,fake,0.80517578125,fake,0.77685546875,fake,0.81640625,fake,True,True,True,3,0,False,True,SP=fake;FSD=fake/fake/fake,adm_34,308,0.5,0.50-0.52
